EmployeeID,Year,Month,CostCenterID,JobGradeID,CostItemID,CostItem,BudgetCost
HGY20240129,2024,5,CC008,Q004,2,Retribuzione Indiretta,369.6
HGY20240129,2024,5,CC008,Q004,3,Premi e Incentivi,184.8
HGY20240129,2024,5,CC008,Q004,4,Oneri Previdenziali,443.52
HGY20240129,2024,5,CC008,Q004,5,Quota TFR,184.8
HGY20240129,2024,5,CC008,Q004,6,Welfare & Benefit,73.92
HGY20240129,2024,5,CC008,Q004,7,Formazione & Sviluppo,36.96
HGY20240129,2024,6,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2024,6,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2024,6,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2024,6,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2024,6,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2024,6,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2024,6,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2024,7,CC008,Q004,1,Retribuzione Diretta,2511.6
HGY20240129,2024,7,CC008,Q004,2,Retribuzione Indiretta,386.4
HGY20240129,2024,7,CC008,Q004,3,Premi e Incentivi,193.2
HGY20240129,2024,7,CC008,Q004,4,Oneri Previdenziali,463.68
HGY20240129,2024,7,CC008,Q004,5,Quota TFR,193.2
HGY20240129,2024,7,CC008,Q004,6,Welfare & Benefit,77.28
HGY20240129,2024,7,CC008,Q004,7,Formazione & Sviluppo,38.64
HGY20240129,2024,8,CC008,Q004,1,Retribuzione Diretta,2293.2000000000003
HGY20240129,2024,8,CC008,Q004,2,Retribuzione Indiretta,352.8
HGY20240129,2024,8,CC008,Q004,3,Premi e Incentivi,176.4
HGY20240129,2024,8,CC008,Q004,4,Oneri Previdenziali,423.36
HGY20240129,2024,8,CC008,Q004,5,Quota TFR,176.4
HGY20240129,2024,8,CC008,Q004,6,Welfare & Benefit,70.56
HGY20240129,2024,8,CC008,Q004,7,Formazione & Sviluppo,35.28
HGY20240129,2024,9,CC008,Q004,1,Retribuzione Diretta,2293.2000000000003
HGY20240129,2024,9,CC008,Q004,2,Retribuzione Indiretta,352.8
HGY20240129,2024,9,CC008,Q004,3,Premi e Incentivi,176.4
HGY20240129,2024,9,CC008,Q004,4,Oneri Previdenziali,423.36
HGY20240129,2024,9,CC008,Q004,5,Quota TFR,176.4
HGY20240129,2024,9,CC008,Q004,6,Welfare & Benefit,70.56
HGY20240129,2024,9,CC008,Q004,7,Formazione & Sviluppo,35.28
HGY20240129,2024,10,CC008,Q004,1,Retribuzione Diretta,2511.6
HGY20240129,2024,10,CC008,Q004,2,Retribuzione Indiretta,386.4
HGY20240129,2024,10,CC008,Q004,3,Premi e Incentivi,193.2
HGY20240129,2024,10,CC008,Q004,4,Oneri Previdenziali,463.68
HGY20240129,2024,10,CC008,Q004,5,Quota TFR,193.2
HGY20240129,2024,10,CC008,Q004,6,Welfare & Benefit,77.28
HGY20240129,2024,10,CC008,Q004,7,Formazione & Sviluppo,38.64
HGY20240129,2024,11,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2024,11,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2024,11,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2024,11,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2024,11,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2024,11,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2024,11,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2024,12,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2024,12,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2024,12,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2024,12,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2024,12,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2024,12,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2024,12,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,1,CC008,Q004,1,Retribuzione Diretta,2293.2000000000003
HGY20240129,2025,1,CC008,Q004,2,Retribuzione Indiretta,352.8
HGY20240129,2025,1,CC008,Q004,3,Premi e Incentivi,176.4
HGY20240129,2025,1,CC008,Q004,4,Oneri Previdenziali,423.36
HGY20240129,2025,1,CC008,Q004,5,Quota TFR,176.4
HGY20240129,2025,1,CC008,Q004,6,Welfare & Benefit,70.56
HGY20240129,2025,1,CC008,Q004,7,Formazione & Sviluppo,35.28
HGY20240129,2025,2,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,2,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,2,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,2,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,2,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,2,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,2,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,3,CC008,Q004,1,Retribuzione Diretta,2293.2000000000003
HGY20240129,2025,3,CC008,Q004,2,Retribuzione Indiretta,352.8
HGY20240129,2025,3,CC008,Q004,3,Premi e Incentivi,176.4
HGY20240129,2025,3,CC008,Q004,4,Oneri Previdenziali,423.36
HGY20240129,2025,3,CC008,Q004,5,Quota TFR,176.4
HGY20240129,2025,3,CC008,Q004,6,Welfare & Benefit,70.56
HGY20240129,2025,3,CC008,Q004,7,Formazione & Sviluppo,35.28
HGY20240129,2025,4,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,4,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,4,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,4,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,4,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,4,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,4,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,5,CC008,Q004,1,Retribuzione Diretta,2293.2000000000003
HGY20240129,2025,5,CC008,Q004,2,Retribuzione Indiretta,352.8
HGY20240129,2025,5,CC008,Q004,3,Premi e Incentivi,176.4
HGY20240129,2025,5,CC008,Q004,4,Oneri Previdenziali,423.36
HGY20240129,2025,5,CC008,Q004,5,Quota TFR,176.4
HGY20240129,2025,5,CC008,Q004,6,Welfare & Benefit,70.56
HGY20240129,2025,5,CC008,Q004,7,Formazione & Sviluppo,35.28
HGY20240129,2025,6,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,6,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,6,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,6,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,6,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,6,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,6,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,7,CC008,Q004,1,Retribuzione Diretta,2511.6
HGY20240129,2025,7,CC008,Q004,2,Retribuzione Indiretta,386.4
HGY20240129,2025,7,CC008,Q004,3,Premi e Incentivi,193.2
HGY20240129,2025,7,CC008,Q004,4,Oneri Previdenziali,463.68
HGY20240129,2025,7,CC008,Q004,5,Quota TFR,193.2
HGY20240129,2025,7,CC008,Q004,6,Welfare & Benefit,77.28
HGY20240129,2025,7,CC008,Q004,7,Formazione & Sviluppo,38.64
HGY20240129,2025,8,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,8,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,8,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,8,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,8,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,8,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,8,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,9,CC008,Q004,1,Retribuzione Diretta,2402.4
HGY20240129,2025,9,CC008,Q004,2,Retribuzione Indiretta,369.6
HGY20240129,2025,9,CC008,Q004,3,Premi e Incentivi,184.8
HGY20240129,2025,9,CC008,Q004,4,Oneri Previdenziali,443.52
HGY20240129,2025,9,CC008,Q004,5,Quota TFR,184.8
HGY20240129,2025,9,CC008,Q004,6,Welfare & Benefit,73.92
HGY20240129,2025,9,CC008,Q004,7,Formazione & Sviluppo,36.96
HGY20240129,2025,10,CC008,Q004,1,Retribuzione Diretta,2511.6
HGY20240129,2025,10,CC008,Q004,2,Retribuzione Indiretta,386.4
HGY20240129,2025,10,CC008,Q004,3,Premi e Incentivi,193.2
HGY20240129,2025,10,CC008,Q004,4,Oneri Previdenziali,463.68
HGY20240129,2025,10,CC008,Q004,5,Quota TFR,193.2
HGY20240129,2025,10,CC008,Q004,6,Welfare & Benefit,77.28
HGY20240129,2025,10,CC008,Q004,7,Formazione & Sviluppo,38.64
HGY20240129,2025,11,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,11,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,11,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,11,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,11,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,11,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,11,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240129,2025,12,CC008,Q004,1,Retribuzione Diretta,2184.0
HGY20240129,2025,12,CC008,Q004,2,Retribuzione Indiretta,336.0
HGY20240129,2025,12,CC008,Q004,3,Premi e Incentivi,168.0
HGY20240129,2025,12,CC008,Q004,4,Oneri Previdenziali,403.2
HGY20240129,2025,12,CC008,Q004,5,Quota TFR,168.0
HGY20240129,2025,12,CC008,Q004,6,Welfare & Benefit,67.2
HGY20240129,2025,12,CC008,Q004,7,Formazione & Sviluppo,33.6
HGY20240130,2024,1,CC006,Q009,1,Retribuzione Diretta,2974.4
HGY20240130,2024,1,CC006,Q009,2,Retribuzione Indiretta,457.6
HGY20240130,2024,1,CC006,Q009,3,Premi e Incentivi,228.8
HGY20240130,2024,1,CC006,Q009,4,Oneri Previdenziali,549.12
HGY20240130,2024,1,CC006,Q009,5,Quota TFR,228.8
HGY20240130,2024,1,CC006,Q009,6,Welfare & Benefit,91.52
HGY20240130,2024,1,CC006,Q009,7,Formazione & Sviluppo,45.76
HGY20240130,2024,2,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2024,2,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2024,2,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2024,2,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2024,2,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2024,2,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2024,2,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2024,3,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2024,3,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2024,3,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2024,3,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2024,3,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2024,3,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2024,3,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2024,4,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2024,4,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2024,4,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2024,4,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2024,4,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2024,4,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2024,4,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2024,5,CC006,Q009,1,Retribuzione Diretta,2974.4
HGY20240130,2024,5,CC006,Q009,2,Retribuzione Indiretta,457.6
HGY20240130,2024,5,CC006,Q009,3,Premi e Incentivi,228.8
HGY20240130,2024,5,CC006,Q009,4,Oneri Previdenziali,549.12
HGY20240130,2024,5,CC006,Q009,5,Quota TFR,228.8
HGY20240130,2024,5,CC006,Q009,6,Welfare & Benefit,91.52
HGY20240130,2024,5,CC006,Q009,7,Formazione & Sviluppo,45.76
HGY20240130,2024,6,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2024,6,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2024,6,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2024,6,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2024,6,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2024,6,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2024,6,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2024,7,CC006,Q009,1,Retribuzione Diretta,3109.6
HGY20240130,2024,7,CC006,Q009,2,Retribuzione Indiretta,478.4
HGY20240130,2024,7,CC006,Q009,3,Premi e Incentivi,239.2
HGY20240130,2024,7,CC006,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240130,2024,7,CC006,Q009,5,Quota TFR,239.2
HGY20240130,2024,7,CC006,Q009,6,Welfare & Benefit,95.68
HGY20240130,2024,7,CC006,Q009,7,Formazione & Sviluppo,47.84
HGY20240130,2024,8,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2024,8,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2024,8,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2024,8,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2024,8,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2024,8,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2024,8,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2024,9,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2024,9,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2024,9,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2024,9,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2024,9,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2024,9,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2024,9,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2024,10,CC006,Q009,1,Retribuzione Diretta,3109.6
HGY20240130,2024,10,CC006,Q009,2,Retribuzione Indiretta,478.4
HGY20240130,2024,10,CC006,Q009,3,Premi e Incentivi,239.2
HGY20240130,2024,10,CC006,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240130,2024,10,CC006,Q009,5,Quota TFR,239.2
HGY20240130,2024,10,CC006,Q009,6,Welfare & Benefit,95.68
HGY20240130,2024,10,CC006,Q009,7,Formazione & Sviluppo,47.84
HGY20240130,2024,11,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2024,11,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2024,11,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2024,11,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2024,11,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2024,11,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2024,11,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2024,12,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2024,12,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2024,12,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2024,12,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2024,12,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2024,12,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2024,12,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,1,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2025,1,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2025,1,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2025,1,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2025,1,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2025,1,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2025,1,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2025,2,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,2,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,2,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,2,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,2,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,2,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,2,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,3,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2025,3,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2025,3,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2025,3,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2025,3,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2025,3,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2025,3,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2025,4,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,4,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,4,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,4,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,4,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,4,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,4,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,5,CC006,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240130,2025,5,CC006,Q009,2,Retribuzione Indiretta,436.8
HGY20240130,2025,5,CC006,Q009,3,Premi e Incentivi,218.4
HGY20240130,2025,5,CC006,Q009,4,Oneri Previdenziali,524.16
HGY20240130,2025,5,CC006,Q009,5,Quota TFR,218.4
HGY20240130,2025,5,CC006,Q009,6,Welfare & Benefit,87.36
HGY20240130,2025,5,CC006,Q009,7,Formazione & Sviluppo,43.68
HGY20240130,2025,6,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,6,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,6,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,6,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,6,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,6,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,6,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,7,CC006,Q009,1,Retribuzione Diretta,3109.6
HGY20240130,2025,7,CC006,Q009,2,Retribuzione Indiretta,478.4
HGY20240130,2025,7,CC006,Q009,3,Premi e Incentivi,239.2
HGY20240130,2025,7,CC006,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240130,2025,7,CC006,Q009,5,Quota TFR,239.2
HGY20240130,2025,7,CC006,Q009,6,Welfare & Benefit,95.68
HGY20240130,2025,7,CC006,Q009,7,Formazione & Sviluppo,47.84
HGY20240130,2025,8,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,8,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,8,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,8,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,8,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,8,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,8,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,9,CC006,Q009,1,Retribuzione Diretta,2974.4
HGY20240130,2025,9,CC006,Q009,2,Retribuzione Indiretta,457.6
HGY20240130,2025,9,CC006,Q009,3,Premi e Incentivi,228.8
HGY20240130,2025,9,CC006,Q009,4,Oneri Previdenziali,549.12
HGY20240130,2025,9,CC006,Q009,5,Quota TFR,228.8
HGY20240130,2025,9,CC006,Q009,6,Welfare & Benefit,91.52
HGY20240130,2025,9,CC006,Q009,7,Formazione & Sviluppo,45.76
HGY20240130,2025,10,CC006,Q009,1,Retribuzione Diretta,3109.6
HGY20240130,2025,10,CC006,Q009,2,Retribuzione Indiretta,478.4
HGY20240130,2025,10,CC006,Q009,3,Premi e Incentivi,239.2
HGY20240130,2025,10,CC006,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240130,2025,10,CC006,Q009,5,Quota TFR,239.2
HGY20240130,2025,10,CC006,Q009,6,Welfare & Benefit,95.68
HGY20240130,2025,10,CC006,Q009,7,Formazione & Sviluppo,47.84
HGY20240130,2025,11,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,11,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,11,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,11,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,11,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,11,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,11,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240130,2025,12,CC006,Q009,1,Retribuzione Diretta,2704.0
HGY20240130,2025,12,CC006,Q009,2,Retribuzione Indiretta,416.0
HGY20240130,2025,12,CC006,Q009,3,Premi e Incentivi,208.0
HGY20240130,2025,12,CC006,Q009,4,Oneri Previdenziali,499.2
HGY20240130,2025,12,CC006,Q009,5,Quota TFR,208.0
HGY20240130,2025,12,CC006,Q009,6,Welfare & Benefit,83.2
HGY20240130,2025,12,CC006,Q009,7,Formazione & Sviluppo,41.6
HGY20240131,2024,1,CC001,Q008,1,Retribuzione Diretta,2745.6
HGY20240131,2024,1,CC001,Q008,2,Retribuzione Indiretta,422.4
HGY20240131,2024,1,CC001,Q008,3,Premi e Incentivi,211.2
HGY20240131,2024,1,CC001,Q008,4,Oneri Previdenziali,506.88
HGY20240131,2024,1,CC001,Q008,5,Quota TFR,211.2
HGY20240131,2024,1,CC001,Q008,6,Welfare & Benefit,84.48
HGY20240131,2024,1,CC001,Q008,7,Formazione & Sviluppo,42.24
HGY20240131,2024,2,CC001,Q008,1,Retribuzione Diretta,2620.8
HGY20240131,2024,2,CC001,Q008,2,Retribuzione Indiretta,403.2000000000001
HGY20240131,2024,2,CC001,Q008,3,Premi e Incentivi,201.6
HGY20240131,2024,2,CC001,Q008,4,Oneri Previdenziali,483.84
HGY20240131,2024,2,CC001,Q008,5,Quota TFR,201.6
HGY20240131,2024,2,CC001,Q008,6,Welfare & Benefit,80.64
HGY20240131,2024,2,CC001,Q008,7,Formazione & Sviluppo,40.32
HGY20240131,2024,3,CC001,Q008,1,Retribuzione Diretta,2620.8
HGY20240131,2024,3,CC001,Q008,2,Retribuzione Indiretta,403.2000000000001
HGY20240131,2024,3,CC001,Q008,3,Premi e Incentivi,201.6
HGY20240131,2024,3,CC001,Q008,4,Oneri Previdenziali,483.84
HGY20240131,2024,3,CC001,Q008,5,Quota TFR,201.6
HGY20240131,2024,3,CC001,Q008,6,Welfare & Benefit,80.64
HGY20240131,2024,3,CC001,Q008,7,Formazione & Sviluppo,40.32
HGY20240131,2024,4,CC001,Q008,1,Retribuzione Diretta,2496.0
HGY20240131,2024,4,CC001,Q008,2,Retribuzione Indiretta,384.0
HGY20240131,2024,4,CC001,Q008,3,Premi e Incentivi,192.0
HGY20240131,2024,4,CC001,Q008,4,Oneri Previdenziali,460.8
HGY20240131,2024,4,CC001,Q008,5,Quota TFR,192.0
HGY20240131,2024,4,CC001,Q008,6,Welfare & Benefit,76.8
HGY20240131,2024,4,CC001,Q008,7,Formazione & Sviluppo,38.4
HGY20240131,2024,5,CC001,Q008,1,Retribuzione Diretta,2745.6
HGY20240131,2024,5,CC001,Q008,2,Retribuzione Indiretta,422.4
HGY20240131,2024,5,CC001,Q008,3,Premi e Incentivi,211.2
HGY20240131,2024,5,CC001,Q008,4,Oneri Previdenziali,506.88
HGY20240131,2024,5,CC001,Q008,5,Quota TFR,211.2
HGY20240131,2024,5,CC001,Q008,6,Welfare & Benefit,84.48
HGY20240131,2024,5,CC001,Q008,7,Formazione & Sviluppo,42.24
HGY20240131,2024,6,CC001,Q008,1,Retribuzione Diretta,2496.0
HGY20240131,2024,6,CC001,Q008,2,Retribuzione Indiretta,384.0
HGY20240131,2024,6,CC001,Q008,3,Premi e Incentivi,192.0
HGY20240131,2024,6,CC001,Q008,4,Oneri Previdenziali,460.8
HGY20240131,2024,6,CC001,Q008,5,Quota TFR,192.0
HGY20240131,2024,6,CC001,Q008,6,Welfare & Benefit,76.8
HGY20240131,2024,6,CC001,Q008,7,Formazione & Sviluppo,38.4
HGY20240131,2024,7,CC001,Q008,1,Retribuzione Diretta,2870.4
HGY20240131,2024,7,CC001,Q008,2,Retribuzione Indiretta,441.6
HGY20240131,2024,7,CC001,Q008,3,Premi e Incentivi,220.8
HGY20240131,2024,7,CC001,Q008,4,Oneri Previdenziali,529.92
HGY20240131,2024,7,CC001,Q008,5,Quota TFR,220.8
HGY20240131,2024,7,CC001,Q008,6,Welfare & Benefit,88.32000000000001
HGY20240131,2024,7,CC001,Q008,7,Formazione & Sviluppo,44.16
HGY20240131,2024,8,CC001,Q008,1,Retribuzione Diretta,2620.8
HGY20240131,2024,8,CC001,Q008,2,Retribuzione Indiretta,403.2000000000001
HGY20240131,2024,8,CC001,Q008,3,Premi e Incentivi,201.6
HGY20240131,2024,8,CC001,Q008,4,Oneri Previdenziali,483.84
HGY20240131,2024,8,CC001,Q008,5,Quota TFR,201.6
HGY20240131,2024,8,CC001,Q008,6,Welfare & Benefit,80.64
HGY20240131,2024,8,CC001,Q008,7,Formazione & Sviluppo,40.32
HGY20240131,2024,9,CC001,Q008,1,Retribuzione Diretta,2620.8
HGY20240131,2024,9,CC001,Q008,2,Retribuzione Indiretta,403.2000000000001
HGY20240131,2024,9,CC001,Q008,3,Premi e Incentivi,201.6
HGY20240131,2024,9,CC001,Q008,4,Oneri Previdenziali,483.84
HGY20240131,2024,9,CC001,Q008,5,Quota TFR,201.6
HGY20240131,2024,9,CC001,Q008,6,Welfare & Benefit,80.64
HGY20240131,2024,9,CC001,Q008,7,Formazione & Sviluppo,40.32
HGY20240131,2024,10,CC001,Q008,1,Retribuzione Diretta,2870.4
HGY20240131,2024,10,CC001,Q008,2,Retribuzione Indiretta,441.6
HGY20240131,2024,10,CC001,Q008,3,Premi e Incentivi,220.8
HGY20240131,2024,10,CC001,Q008,4,Oneri Previdenziali,529.92
HGY20240131,2024,10,CC001,Q008,5,Quota TFR,220.8
HGY20240131,2024,10,CC001,Q008,6,Welfare & Benefit,88.32000000000001
HGY20240131,2024,10,CC001,Q008,7,Formazione & Sviluppo,44.16
HGY20240131,2024,11,CC001,Q008,1,Retribuzione Diretta,2496.0
HGY20240131,2024,11,CC001,Q008,2,Retribuzione Indiretta,384.0
