EmployeeID,Year,Month,AccruedLeaveHours,TakenLeaveHours,MonthlyLeaveBalance
HGY20240024,2024,11,8.67,8.0,0.6699999999999999
HGY20240024,2024,12,8.67,4.0,4.67
HGY20240024,2025,1,8.67,4.0,4.67
HGY20240024,2025,2,8.67,4.0,4.67
HGY20240024,2025,3,8.67,4.0,4.67
HGY20240024,2025,4,8.67,0.0,8.67
HGY20240024,2025,5,8.67,8.0,0.6699999999999999
HGY20240024,2025,6,8.67,4.0,4.67
HGY20240024,2025,7,8.67,0.0,8.67
HGY20240024,2025,8,8.67,4.0,4.67
HGY20240024,2025,9,8.67,4.0,4.67
HGY20240024,2025,10,8.67,4.0,4.67
HGY20240024,2025,11,8.67,0.0,8.67
HGY20240024,2025,12,8.67,0.0,8.67
HGY20240025,2024,1,17.33,8.0,9.329999999999998
HGY20240025,2024,2,17.33,8.0,9.329999999999998
HGY20240025,2024,3,17.33,8.0,9.329999999999998
HGY20240025,2024,4,17.33,0.0,17.33
HGY20240025,2024,5,17.33,0.0,17.33
HGY20240025,2024,6,17.33,8.0,9.329999999999998
HGY20240025,2024,7,17.33,24.0,-6.670000000000002
HGY20240025,2024,8,17.33,8.0,9.329999999999998
HGY20240025,2024,9,17.33,0.0,17.33
HGY20240025,2024,10,17.33,16.0,1.3299999999999983
HGY20240025,2024,11,17.33,8.0,9.329999999999998
HGY20240025,2024,12,17.33,8.0,9.329999999999998
HGY20240025,2025,1,17.33,8.0,9.329999999999998
HGY20240025,2025,2,17.33,8.0,9.329999999999998
HGY20240025,2025,3,17.33,16.0,1.3299999999999983
HGY20240025,2025,4,17.33,8.0,9.329999999999998
HGY20240025,2025,5,17.33,0.0,17.33
HGY20240025,2025,6,17.33,16.0,1.3299999999999983
HGY20240025,2025,7,17.33,16.0,1.3299999999999983
HGY20240025,2025,8,17.33,8.0,9.329999999999998
HGY20240025,2025,9,17.33,0.0,17.33
HGY20240025,2025,10,17.33,0.0,17.33
HGY20240025,2025,11,17.33,24.0,-6.670000000000002
HGY20240025,2025,12,17.33,0.0,17.33
HGY20240026,2024,1,13.0,12.0,1.0
HGY20240026,2024,2,13.0,6.0,7.0
HGY20240026,2024,3,13.0,0.0,13.0
HGY20240026,2024,4,13.0,12.0,1.0
HGY20240026,2024,5,13.0,0.0,13.0
HGY20240026,2024,6,13.0,0.0,13.0
HGY20240026,2024,7,13.0,24.0,-11.0
HGY20240026,2024,8,13.0,12.0,1.0
HGY20240026,2024,9,13.0,6.0,7.0
HGY20240026,2024,10,13.0,18.0,-5.0
HGY20240026,2024,11,13.0,6.0,7.0
HGY20240026,2024,12,13.0,0.0,13.0
HGY20240026,2025,1,13.0,6.0,7.0
HGY20240026,2025,2,13.0,6.0,7.0
HGY20240026,2025,3,13.0,12.0,1.0
HGY20240026,2025,4,13.0,12.0,1.0
HGY20240026,2025,5,13.0,0.0,13.0
HGY20240026,2025,6,13.0,0.0,13.0
HGY20240026,2025,7,13.0,6.0,7.0
HGY20240026,2025,8,13.0,6.0,7.0
HGY20240026,2025,9,13.0,12.0,1.0
HGY20240026,2025,10,13.0,6.0,7.0
HGY20240026,2025,11,13.0,0.0,13.0
HGY20240026,2025,12,13.0,6.0,7.0
HGY20240027,2024,1,17.33,8.0,9.329999999999998
HGY20240027,2024,2,17.33,0.0,17.33
HGY20240027,2024,3,17.33,16.0,1.3299999999999983
HGY20240027,2024,4,17.33,32.0,-14.670000000000002
HGY20240027,2024,5,17.33,0.0,17.33
HGY20240027,2024,6,17.33,32.0,-14.670000000000002
HGY20240030,2024,3,17.33,8.0,9.329999999999998
HGY20240030,2024,4,17.33,8.0,9.329999999999998
HGY20240030,2024,5,17.33,16.0,1.3299999999999983
HGY20240030,2024,6,17.33,0.0,17.33
HGY20240030,2024,7,17.33,0.0,17.33
HGY20240030,2024,8,17.33,16.0,1.3299999999999983
HGY20240030,2024,9,17.33,0.0,17.33
HGY20240030,2024,10,17.33,24.0,-6.670000000000002
HGY20240030,2024,11,17.33,8.0,9.329999999999998
HGY20240030,2024,12,17.33,8.0,9.329999999999998
HGY20240030,2025,1,17.33,0.0,17.33
HGY20240030,2025,2,17.33,16.0,1.3299999999999983
HGY20240030,2025,3,17.33,24.0,-6.670000000000002
HGY20240030,2025,4,17.33,16.0,1.3299999999999983
HGY20240030,2025,5,17.33,0.0,17.33
HGY20240030,2025,6,17.33,16.0,1.3299999999999983
HGY20240030,2025,7,17.33,24.0,-6.670000000000002
HGY20240030,2025,8,17.33,8.0,9.329999999999998
HGY20240030,2025,9,17.33,8.0,9.329999999999998
HGY20240030,2025,10,17.33,16.0,1.3299999999999983
HGY20240030,2025,11,17.33,24.0,-6.670000000000002
HGY20240030,2025,12,17.33,0.0,17.33
HGY20240031,2024,1,17.33,8.0,9.329999999999998
HGY20240031,2024,2,17.33,8.0,9.329999999999998
HGY20240031,2024,3,17.33,16.0,1.3299999999999983
HGY20240031,2024,4,17.33,16.0,1.3299999999999983
HGY20240031,2024,5,17.33,16.0,1.3299999999999983
HGY20240031,2024,6,17.33,0.0,17.33
HGY20240031,2024,7,17.33,32.0,-14.670000000000002
HGY20240031,2024,8,17.33,8.0,9.329999999999998
HGY20240031,2024,9,17.33,24.0,-6.670000000000002
HGY20240031,2024,10,17.33,40.0,-22.67
HGY20240031,2024,11,17.33,0.0,17.33
HGY20240031,2024,12,17.33,0.0,17.33
HGY20240031,2025,1,17.33,16.0,1.3299999999999983
HGY20240031,2025,2,17.33,8.0,9.329999999999998
HGY20240031,2025,3,17.33,0.0,17.33
HGY20240031,2025,4,17.33,0.0,17.33
HGY20240031,2025,5,17.33,0.0,17.33
HGY20240031,2025,6,17.33,8.0,9.329999999999998
HGY20240031,2025,7,17.33,24.0,-6.670000000000002
HGY20240031,2025,8,17.33,40.0,-22.67
HGY20240031,2025,9,17.33,16.0,1.3299999999999983
HGY20240031,2025,10,17.33,16.0,1.3299999999999983
HGY20240031,2025,11,17.33,0.0,17.33
HGY20240031,2025,12,17.33,16.0,1.3299999999999983
HGY20240032,2024,1,17.33,0.0,17.33
HGY20240032,2024,2,17.33,0.0,17.33
HGY20240032,2024,3,17.33,8.0,9.329999999999998
HGY20240032,2024,4,17.33,0.0,17.33
HGY20240032,2024,5,17.33,0.0,17.33
HGY20240032,2024,6,17.33,16.0,1.3299999999999983
HGY20240032,2024,7,17.33,8.0,9.329999999999998
HGY20240032,2024,8,17.33,16.0,1.3299999999999983
HGY20240032,2024,9,17.33,16.0,1.3299999999999983
HGY20240032,2024,10,17.33,0.0,17.33
HGY20240032,2024,11,17.33,16.0,1.3299999999999983
HGY20240032,2024,12,17.33,16.0,1.3299999999999983
HGY20240032,2025,1,17.33,24.0,-6.670000000000002
HGY20240032,2025,2,17.33,8.0,9.329999999999998
HGY20240032,2025,3,17.33,8.0,9.329999999999998
HGY20240032,2025,4,17.33,8.0,9.329999999999998
HGY20240032,2025,5,17.33,0.0,17.33
HGY20240032,2025,6,17.33,8.0,9.329999999999998
HGY20240032,2025,7,17.33,8.0,9.329999999999998
HGY20240032,2025,8,17.33,24.0,-6.670000000000002
HGY20240032,2025,9,17.33,8.0,9.329999999999998
HGY20240032,2025,10,17.33,0.0,17.33
HGY20240032,2025,11,17.33,16.0,1.3299999999999983
HGY20240032,2025,12,17.33,0.0,17.33
HGY20240033,2024,1,13.0,6.0,7.0
HGY20240033,2024,2,13.0,18.0,-5.0
HGY20240033,2024,3,13.0,6.0,7.0
HGY20240033,2024,4,13.0,12.0,1.0
HGY20240033,2024,5,13.0,12.0,1.0
HGY20240033,2024,6,13.0,12.0,1.0
HGY20240033,2024,7,13.0,0.0,13.0
HGY20240033,2024,8,13.0,6.0,7.0
HGY20240033,2024,9,13.0,0.0,13.0
HGY20240033,2024,10,13.0,6.0,7.0
HGY20240033,2024,11,13.0,0.0,13.0
HGY20240033,2024,12,13.0,18.0,-5.0
HGY20240033,2025,1,13.0,12.0,1.0
HGY20240033,2025,2,13.0,12.0,1.0
HGY20240033,2025,3,13.0,12.0,1.0
HGY20240033,2025,4,13.0,0.0,13.0
HGY20240033,2025,5,13.0,6.0,7.0
HGY20240033,2025,6,13.0,6.0,7.0
HGY20240033,2025,7,13.0,0.0,13.0
HGY20240033,2025,8,13.0,12.0,1.0
HGY20240033,2025,9,13.0,6.0,7.0
HGY20240033,2025,10,13.0,12.0,1.0
HGY20240033,2025,11,13.0,18.0,-5.0
HGY20240033,2025,12,13.0,0.0,13.0
HGY20240034,2024,1,8.67,4.0,4.67
HGY20240034,2024,2,8.67,0.0,8.67
HGY20240034,2024,3,8.67,20.0,-11.33
HGY20240034,2024,4,8.67,12.0,-3.33
HGY20240034,2024,5,8.67,0.0,8.67
HGY20240034,2024,6,8.67,0.0,8.67
HGY20240034,2024,7,8.67,4.0,4.67
HGY20240034,2024,8,8.67,12.0,-3.33
HGY20240034,2024,9,8.67,4.0,4.67
HGY20240034,2024,10,8.67,8.0,0.6699999999999999
HGY20240034,2024,11,8.67,4.0,4.67
HGY20240034,2024,12,8.67,0.0,8.67
HGY20240034,2025,1,8.67,0.0,8.67
HGY20240034,2025,2,8.67,4.0,4.67
HGY20240034,2025,3,8.67,4.0,4.67
HGY20240034,2025,4,8.67,0.0,8.67
HGY20240034,2025,5,8.67,0.0,8.67
HGY20240034,2025,6,8.67,4.0,4.67
HGY20240034,2025,7,8.67,0.0,8.67
HGY20240034,2025,8,8.67,4.0,4.67
HGY20240034,2025,9,8.67,4.0,4.67
HGY20240034,2025,10,8.67,8.0,0.6699999999999999
HGY20240034,2025,11,8.67,8.0,0.6699999999999999
HGY20240034,2025,12,8.67,4.0,4.67
HGY20240035,2024,1,17.33,8.0,9.329999999999998
HGY20240035,2024,2,17.33,0.0,17.33
HGY20240035,2024,3,17.33,16.0,1.3299999999999983
HGY20240035,2024,4,17.33,0.0,17.33
HGY20240035,2024,5,17.33,40.0,-22.67
HGY20240035,2024,6,17.33,0.0,17.33
HGY20240035,2024,7,17.33,0.0,17.33
HGY20240035,2024,8,17.33,24.0,-6.670000000000002
HGY20240037,2025,7,17.33,0.0,17.33
HGY20240037,2025,8,17.33,16.0,1.3299999999999983
HGY20240037,2025,9,17.33,0.0,17.33
HGY20240037,2025,10,17.33,16.0,1.3299999999999983
HGY20240037,2025,11,17.33,8.0,9.329999999999998
HGY20240037,2025,12,17.33,8.0,9.329999999999998
HGY20240038,2024,1,17.33,16.0,1.3299999999999983
HGY20240038,2024,2,17.33,0.0,17.33
HGY20240038,2024,3,17.33,0.0,17.33
HGY20240038,2024,4,17.33,8.0,9.329999999999998
HGY20240038,2024,5,17.33,8.0,9.329999999999998
HGY20240038,2024,6,17.33,0.0,17.33
HGY20240038,2024,7,17.33,0.0,17.33
HGY20240038,2024,8,17.33,24.0,-6.670000000000002
HGY20240038,2024,9,17.33,16.0,1.3299999999999983
HGY20240038,2024,10,17.33,8.0,9.329999999999998
HGY20240038,2024,11,17.33,16.0,1.3299999999999983
HGY20240038,2024,12,17.33,8.0,9.329999999999998
HGY20240038,2025,1,17.33,0.0,17.33
HGY20240038,2025,2,17.33,0.0,17.33
HGY20240038,2025,3,17.33,16.0,1.3299999999999983
HGY20240038,2025,4,17.33,16.0,1.3299999999999983
HGY20240038,2025,5,17.33,8.0,9.329999999999998
HGY20240038,2025,6,17.33,0.0,17.33
HGY20240038,2025,7,17.33,8.0,9.329999999999998
HGY20240038,2025,8,17.33,32.0,-14.670000000000002
HGY20240038,2025,9,17.33,8.0,9.329999999999998
HGY20240038,2025,10,17.33,8.0,9.329999999999998
HGY20240038,2025,11,17.33,0.0,17.33
HGY20240038,2025,12,17.33,8.0,9.329999999999998
HGY20240039,2024,1,17.33,16.0,1.3299999999999983
HGY20240039,2024,2,17.33,0.0,17.33
HGY20240039,2024,3,17.33,24.0,-6.670000000000002
HGY20240039,2024,4,17.33,0.0,17.33
HGY20240039,2024,5,17.33,8.0,9.329999999999998
HGY20240039,2024,6,17.33,16.0,1.3299999999999983
HGY20240039,2024,7,17.33,8.0,9.329999999999998
HGY20240039,2024,8,17.33,24.0,-6.670000000000002
HGY20240039,2024,9,17.33,16.0,1.3299999999999983
HGY20240039,2024,10,17.33,16.0,1.3299999999999983
HGY20240039,2024,11,17.33,8.0,9.329999999999998
HGY20240039,2024,12,17.33,0.0,17.33
HGY20240039,2025,1,17.33,8.0,9.329999999999998
HGY20240039,2025,2,17.33,24.0,-6.670000000000002
HGY20240039,2025,3,17.33,8.0,9.329999999999998
HGY20240039,2025,4,17.33,8.0,9.329999999999998
HGY20240039,2025,5,17.33,8.0,9.329999999999998
HGY20240039,2025,6,17.33,16.0,1.3299999999999983
HGY20240039,2025,7,17.33,16.0,1.3299999999999983
HGY20240039,2025,8,17.33,16.0,1.3299999999999983
HGY20240039,2025,9,17.33,0.0,17.33
HGY20240039,2025,10,17.33,16.0,1.3299999999999983
HGY20240039,2025,11,17.33,0.0,17.33
HGY20240039,2025,12,17.33,0.0,17.33
HGY20240040,2024,1,17.33,24.0,-6.670000000000002
HGY20240040,2024,2,17.33,32.0,-14.670000000000002
HGY20240040,2024,3,17.33,8.0,9.329999999999998
HGY20240040,2024,4,17.33,0.0,17.33
HGY20240040,2024,5,17.33,16.0,1.3299999999999983
HGY20240040,2024,6,17.33,8.0,9.329999999999998
HGY20240040,2024,7,17.33,16.0,1.3299999999999983
HGY20240040,2024,8,17.33,0.0,17.33
HGY20240040,2024,9,17.33,8.0,9.329999999999998
HGY20240040,2024,10,17.33,32.0,-14.670000000000002
HGY20240040,2024,11,17.33,8.0,9.329999999999998
HGY20240040,2024,12,17.33,16.0,1.3299999999999983
HGY20240040,2025,1,17.33,16.0,1.3299999999999983
HGY20240040,2025,2,17.33,0.0,17.33
HGY20240040,2025,3,17.33,8.0,9.329999999999998
HGY20240040,2025,4,17.33,24.0,-6.670000000000002
HGY20240040,2025,5,17.33,32.0,-14.670000000000002
HGY20240040,2025,6,17.33,8.0,9.329999999999998
HGY20240040,2025,7,17.33,16.0,1.3299999999999983
HGY20240040,2025,8,17.33,24.0,-6.670000000000002
HGY20240040,2025,9,17.33,16.0,1.3299999999999983
HGY20240040,2025,10,17.33,8.0,9.329999999999998
HGY20240040,2025,11,17.33,16.0,1.3299999999999983
HGY20240040,2025,12,17.33,8.0,9.329999999999998
HGY20240041,2024,1,13.0,6.0,7.0
HGY20240041,2024,2,13.0,0.0,13.0
HGY20240041,2024,3,13.0,0.0,13.0
HGY20240041,2024,4,13.0,6.0,7.0
HGY20240041,2024,5,13.0,6.0,7.0
HGY20240041,2024,6,13.0,6.0,7.0
HGY20240041,2024,7,13.0,0.0,13.0
HGY20240041,2024,8,13.0,12.0,1.0
HGY20240041,2024,9,13.0,6.0,7.0
HGY20240041,2024,10,13.0,6.0,7.0
HGY20240041,2024,11,13.0,0.0,13.0
HGY20240041,2024,12,13.0,12.0,1.0
HGY20240041,2025,1,13.0,6.0,7.0
HGY20240041,2025,2,13.0,6.0,7.0
HGY20240041,2025,3,13.0,18.0,-5.0
HGY20240041,2025,4,13.0,6.0,7.0
HGY20240041,2025,5,13.0,0.0,13.0
HGY20240041,2025,6,13.0,0.0,13.0
HGY20240041,2025,7,13.0,6.0,7.0
HGY20240041,2025,8,13.0,0.0,13.0
HGY20240041,2025,9,13.0,12.0,1.0
HGY20240041,2025,10,13.0,12.0,1.0
HGY20240041,2025,11,13.0,6.0,7.0
HGY20240041,2025,12,13.0,0.0,13.0
HGY20240042,2024,1,17.33,8.0,9.329999999999998
HGY20240042,2024,2,17.33,0.0,17.33
HGY20240042,2024,3,17.33,16.0,1.3299999999999983
HGY20240042,2024,4,17.33,8.0,9.329999999999998
HGY20240042,2024,5,17.33,16.0,1.3299999999999983
HGY20240042,2024,6,17.33,16.0,1.3299999999999983
HGY20240042,2024,7,17.33,32.0,-14.670000000000002
HGY20240042,2024,8,17.33,8.0,9.329999999999998
HGY20240042,2024,9,17.33,0.0,17.33
HGY20240042,2024,10,17.33,8.0,9.329999999999998
HGY20240042,2024,11,17.33,16.0,1.3299999999999983
HGY20240042,2024,12,17.33,0.0,17.33
HGY20240042,2025,1,17.33,24.0,-6.670000000000002
HGY20240042,2025,2,17.33,8.0,9.329999999999998
HGY20240042,2025,3,17.33,32.0,-14.670000000000002
HGY20240042,2025,4,17.33,8.0,9.329999999999998
HGY20240042,2025,5,17.33,16.0,1.3299999999999983
HGY20240042,2025,6,17.33,0.0,17.33
HGY20240042,2025,7,17.33,32.0,-14.670000000000002
HGY20240042,2025,8,17.33,0.0,17.33
HGY20240042,2025,9,17.33,0.0,17.33
HGY20240042,2025,10,17.33,16.0,1.3299999999999983
HGY20240042,2025,11,17.33,0.0,17.33
HGY20240042,2025,12,17.33,0.0,17.33
HGY20240044,2025,4,17.33,0.0,17.33
HGY20240044,2025,5,17.33,8.0,9.329999999999998
HGY20240044,2025,6,17.33,24.0,-6.670000000000002
HGY20240044,2025,7,17.33,16.0,1.3299999999999983
HGY20240044,2025,8,17.33,8.0,9.329999999999998
HGY20240044,2025,9,17.33,16.0,1.3299999999999983
HGY20240044,2025,10,17.33,8.0,9.329999999999998
HGY20240044,2025,11,17.33,0.0,17.33
HGY20240044,2025,12,17.33,8.0,9.329999999999998
HGY20240045,2024,1,17.33,16.0,1.3299999999999983
HGY20240045,2024,2,17.33,32.0,-14.670000000000002
HGY20240045,2024,3,17.33,16.0,1.3299999999999983
HGY20240045,2024,4,17.33,8.0,9.329999999999998
HGY20240045,2024,5,17.33,24.0,-6.670000000000002
HGY20240045,2024,6,17.33,0.0,17.33
HGY20240045,2024,7,17.33,0.0,17.33
HGY20240045,2024,8,17.33,0.0,17.33
HGY20240045,2024,9,17.33,24.0,-6.670000000000002
HGY20240045,2024,10,17.33,8.0,9.329999999999998
HGY20240045,2024,11,17.33,0.0,17.33
HGY20240045,2024,12,17.33,0.0,17.33
HGY20240045,2025,1,17.33,8.0,9.329999999999998
HGY20240045,2025,2,17.33,24.0,-6.670000000000002
HGY20240045,2025,3,17.33,0.0,17.33
HGY20240045,2025,4,17.33,8.0,9.329999999999998
HGY20240045,2025,5,17.33,24.0,-6.670000000000002
HGY20240045,2025,6,17.33,0.0,17.33
HGY20240045,2025,7,17.33,8.0,9.329999999999998
HGY20240045,2025,8,17.33,8.0,9.329999999999998
HGY20240045,2025,9,17.33,16.0,1.3299999999999983
HGY20240045,2025,10,17.33,8.0,9.329999999999998
HGY20240045,2025,11,17.33,0.0,17.33
HGY20240045,2025,12,17.33,0.0,17.33
HGY20240046,2024,1,17.33,8.0,9.329999999999998
HGY20240046,2024,2,17.33,8.0,9.329999999999998
HGY20240046,2024,3,17.33,0.0,17.33
HGY20240046,2024,4,17.33,16.0,1.3299999999999983
HGY20240046,2024,5,17.33,0.0,17.33
HGY20240046,2024,6,17.33,8.0,9.329999999999998
HGY20240046,2024,7,17.33,0.0,17.33
HGY20240046,2024,8,17.33,8.0,9.329999999999998
HGY20240046,2024,9,17.33,8.0,9.329999999999998
HGY20240046,2024,10,17.33,8.0,9.329999999999998
HGY20240046,2024,11,17.33,0.0,17.33
HGY20240046,2024,12,17.33,8.0,9.329999999999998
HGY20240046,2025,1,17.33,8.0,9.329999999999998
HGY20240046,2025,2,17.33,0.0,17.33
HGY20240046,2025,3,17.33,8.0,9.329999999999998
HGY20240046,2025,4,17.33,0.0,17.33
HGY20240046,2025,5,17.33,8.0,9.329999999999998
HGY20240046,2025,6,17.33,16.0,1.3299999999999983
HGY20240046,2025,7,17.33,16.0,1.3299999999999983
HGY20240046,2025,8,17.33,8.0,9.329999999999998
HGY20240046,2025,9,17.33,8.0,9.329999999999998
HGY20240046,2025,10,17.33,8.0,9.329999999999998
HGY20240046,2025,11,17.33,16.0,1.3299999999999983
HGY20240046,2025,12,17.33,32.0,-14.670000000000002
HGY20240047,2024,1,17.33,8.0,9.329999999999998
HGY20240047,2024,2,17.33,16.0,1.3299999999999983
HGY20240047,2024,3,17.33,16.0,1.3299999999999983
HGY20240047,2024,4,17.33,16.0,1.3299999999999983
HGY20240047,2024,5,17.33,8.0,9.329999999999998
HGY20240047,2024,6,17.33,16.0,1.3299999999999983
HGY20240047,2024,7,17.33,32.0,-14.670000000000002
HGY20240047,2024,8,17.33,16.0,1.3299999999999983
HGY20240047,2024,9,17.33,8.0,9.329999999999998
HGY20240047,2024,10,17.33,0.0,17.33
HGY20240047,2024,11,17.33,0.0,17.33
HGY20240047,2024,12,17.33,8.0,9.329999999999998
HGY20240047,2025,1,17.33,0.0,17.33
HGY20240047,2025,2,17.33,8.0,9.329999999999998
HGY20240047,2025,3,17.33,16.0,1.3299999999999983
HGY20240047,2025,4,17.33,8.0,9.329999999999998
HGY20240047,2025,5,17.33,0.0,17.33
HGY20240047,2025,6,17.33,0.0,17.33
HGY20240047,2025,7,17.33,8.0,9.329999999999998
HGY20240047,2025,8,17.33,16.0,1.3299999999999983
HGY20240047,2025,9,17.33,16.0,1.3299999999999983
HGY20240047,2025,10,17.33,8.0,9.329999999999998
HGY20240047,2025,11,17.33,0.0,17.33
HGY20240047,2025,12,17.33,0.0,17.33
HGY20240048,2024,1,17.33,0.0,17.33
HGY20240048,2024,2,17.33,8.0,9.329999999999998
HGY20240048,2024,3,17.33,8.0,9.329999999999998
HGY20240048,2024,4,17.33,0.0,17.33
HGY20240048,2024,5,17.33,8.0,9.329999999999998
HGY20240048,2024,6,17.33,0.0,17.33
HGY20240048,2024,7,17.33,16.0,1.3299999999999983
HGY20240048,2024,8,17.33,24.0,-6.670000000000002
HGY20240048,2024,9,17.33,16.0,1.3299999999999983
HGY20240048,2024,10,17.33,16.0,1.3299999999999983
HGY20240048,2024,11,17.33,8.0,9.329999999999998
HGY20240048,2024,12,17.33,16.0,1.3299999999999983
HGY20240048,2025,1,17.33,8.0,9.329999999999998
HGY20240048,2025,2,17.33,0.0,17.33
HGY20240048,2025,3,17.33,8.0,9.329999999999998
HGY20240048,2025,4,17.33,8.0,9.329999999999998
HGY20240048,2025,5,17.33,16.0,1.3299999999999983
HGY20240048,2025,6,17.33,16.0,1.3299999999999983
HGY20240048,2025,7,17.33,24.0,-6.670000000000002
HGY20240048,2025,8,17.33,8.0,9.329999999999998
HGY20240048,2025,9,17.33,8.0,9.329999999999998
HGY20240048,2025,10,17.33,40.0,-22.67
HGY20240048,2025,11,17.33,8.0,9.329999999999998
HGY20240048,2025,12,17.33,8.0,9.329999999999998
HGY20240049,2024,1,8.67,4.0,4.67
HGY20240049,2024,2,8.67,8.0,0.6699999999999999
HGY20240049,2024,3,8.67,0.0,8.67
HGY20240049,2024,4,8.67,4.0,4.67
HGY20240049,2024,5,8.67,4.0,4.67
HGY20240049,2024,6,8.67,0.0,8.67
HGY20240049,2024,7,8.67,4.0,4.67
HGY20240049,2024,8,8.67,16.0,-7.33
HGY20240049,2024,9,8.67,0.0,8.67
HGY20240049,2024,10,8.67,12.0,-3.33
HGY20240049,2024,11,8.67,12.0,-3.33
HGY20240049,2024,12,8.67,0.0,8.67
HGY20240049,2025,1,8.67,0.0,8.67
HGY20240049,2025,2,8.67,8.0,0.6699999999999999
HGY20240049,2025,3,8.67,4.0,4.67
HGY20240049,2025,4,8.67,8.0,0.6699999999999999
HGY20240049,2025,5,8.67,4.0,4.67
HGY20240049,2025,6,8.67,4.0,4.67
HGY20240049,2025,7,8.67,4.0,4.67
HGY20240049,2025,8,8.67,4.0,4.67
HGY20240049,2025,9,8.67,0.0,8.67
HGY20240117,2024,9,17.33,8.0,9.329999999999998
HGY20240117,2024,10,17.33,8.0,9.329999999999998
HGY20240117,2024,11,17.33,8.0,9.329999999999998
HGY20240117,2024,12,17.33,24.0,-6.670000000000002
HGY20240117,2025,1,17.33,8.0,9.329999999999998
HGY20240117,2025,2,17.33,16.0,1.3299999999999983
HGY20240117,2025,3,17.33,8.0,9.329999999999998
HGY20240117,2025,4,17.33,8.0,9.329999999999998
HGY20240117,2025,5,17.33,8.0,9.329999999999998
HGY20240117,2025,6,17.33,0.0,17.33
HGY20240117,2025,7,17.33,16.0,1.3299999999999983
HGY20240117,2025,8,17.33,0.0,17.33
HGY20240117,2025,9,17.33,8.0,9.329999999999998
HGY20240117,2025,10,17.33,24.0,-6.670000000000002
HGY20240117,2025,11,17.33,0.0,17.33
HGY20240117,2025,12,17.33,0.0,17.33
HGY20240118,2024,1,17.33,8.0,9.329999999999998
HGY20240118,2024,2,17.33,24.0,-6.670000000000002
HGY20240118,2024,3,17.33,0.0,17.33
HGY20240118,2024,4,17.33,0.0,17.33
HGY20240118,2024,5,17.33,24.0,-6.670000000000002
HGY20240118,2024,6,17.33,0.0,17.33
HGY20240118,2024,7,17.33,16.0,1.3299999999999983
HGY20240118,2024,8,17.33,0.0,17.33
HGY20240118,2024,9,17.33,8.0,9.329999999999998
HGY20240118,2024,10,17.33,0.0,17.33
HGY20240118,2024,11,17.33,16.0,1.3299999999999983
HGY20240118,2024,12,17.33,0.0,17.33
HGY20240118,2025,1,17.33,24.0,-6.670000000000002
HGY20240118,2025,2,17.33,8.0,9.329999999999998
HGY20240118,2025,3,17.33,8.0,9.329999999999998
HGY20240118,2025,4,17.33,16.0,1.3299999999999983
HGY20240118,2025,5,17.33,16.0,1.3299999999999983
HGY20240118,2025,6,17.33,8.0,9.329999999999998
HGY20240118,2025,7,17.33,0.0,17.33
HGY20240118,2025,8,17.33,16.0,1.3299999999999983
HGY20240118,2025,9,17.33,16.0,1.3299999999999983
HGY20240118,2025,10,17.33,8.0,9.329999999999998
HGY20240118,2025,11,17.33,24.0,-6.670000000000002
HGY20240118,2025,12,17.33,0.0,17.33
HGY20240119,2024,1,17.33,16.0,1.3299999999999983
HGY20240119,2024,2,17.33,8.0,9.329999999999998
HGY20240119,2024,3,17.33,16.0,1.3299999999999983
HGY20240119,2024,4,17.33,0.0,17.33
HGY20240119,2024,5,17.33,16.0,1.3299999999999983
HGY20240119,2024,6,17.33,0.0,17.33
HGY20240119,2024,7,17.33,16.0,1.3299999999999983
HGY20240119,2024,8,17.33,0.0,17.33
HGY20240119,2024,9,17.33,8.0,9.329999999999998
HGY20240119,2024,10,17.33,8.0,9.329999999999998
HGY20240119,2024,11,17.33,0.0,17.33
HGY20240119,2024,12,17.33,0.0,17.33
HGY20240119,2025,1,17.33,16.0,1.3299999999999983
HGY20240119,2025,2,17.33,8.0,9.329999999999998
HGY20240119,2025,3,17.33,0.0,17.33
HGY20240119,2025,4,17.33,0.0,17.33
HGY20240119,2025,5,17.33,16.0,1.3299999999999983
HGY20240119,2025,6,17.33,0.0,17.33
HGY20240119,2025,7,17.33,16.0,1.3299999999999983
HGY20240119,2025,8,17.33,8.0,9.329999999999998
HGY20240119,2025,9,17.33,0.0,17.33
HGY20240119,2025,10,17.33,8.0,9.329999999999998
HGY20240119,2025,11,17.33,16.0,1.3299999999999983
HGY20240119,2025,12,17.33,8.0,9.329999999999998
HGY20240120,2024,1,13.0,6.0,7.0
HGY20240120,2024,2,13.0,0.0,13.0
HGY20240120,2024,3,13.0,0.0,13.0
HGY20240120,2024,4,13.0,12.0,1.0
HGY20240120,2024,5,13.0,12.0,1.0
HGY20240120,2024,6,13.0,6.0,7.0
HGY20240120,2024,7,13.0,12.0,1.0
HGY20240120,2024,8,13.0,0.0,13.0
HGY20240120,2024,9,13.0,0.0,13.0
HGY20240120,2024,10,13.0,6.0,7.0
HGY20240120,2024,11,13.0,6.0,7.0
HGY20240120,2024,12,13.0,12.0,1.0
HGY20240120,2025,1,13.0,12.0,1.0
HGY20240120,2025,2,13.0,0.0,13.0
HGY20240120,2025,3,13.0,30.0,-17.0
HGY20240120,2025,4,13.0,12.0,1.0
HGY20240120,2025,5,13.0,18.0,-5.0
HGY20240120,2025,6,13.0,12.0,1.0
HGY20240120,2025,7,13.0,0.0,13.0
