SatisfactionKey,OrderNumber,OrderDateKey,SurveyDateKey,SatisfactionScore,Comments
82506,ORD00082506,20251021,20251023,4,
82507,ORD00082507,20251021,20251023,5,
82508,ORD00082508,20251021,20251027,5,
82509,ORD00082509,20251021,20251022,4,
82510,ORD00082510,20251021,20251026,3,
82511,ORD00082511,20251021,20251025,4,
82512,ORD00082512,20251021,20251022,5,
82513,ORD00082513,20251021,20251028,5,
82514,ORD00082514,20251021,20251025,5,
82515,ORD00082515,20251021,20251028,4,
82516,ORD00082516,20251021,20251022,4,
82517,ORD00082517,20251021,20251022,4,
82518,ORD00082518,20251021,20251023,3,
82519,ORD00082519,20251021,20251027,2,Follow-up required
82520,ORD00082520,20251021,20251025,5,
82521,ORD00082521,20251021,20251026,1,Follow-up required
82522,ORD00082522,20251021,20251022,2,Follow-up required
82523,ORD00082523,20251021,20251022,3,
82524,ORD00082524,20251021,20251022,5,
82525,ORD00082525,20251021,20251024,4,
82526,ORD00082526,20251021,20251027,3,
82527,ORD00082527,20251021,20251022,5,
82528,ORD00082528,20251021,20251022,4,
82529,ORD00082529,20251021,20251026,4,
82530,ORD00082530,20251021,20251022,5,
82531,ORD00082531,20251021,20251027,4,
82532,ORD00082532,20251021,20251022,5,
82533,ORD00082533,20251021,20251025,3,
82534,ORD00082534,20251021,20251028,3,
82535,ORD00082535,20251021,20251022,4,
82536,ORD00082536,20251021,20251028,3,
82537,ORD00082537,20251021,20251022,4,
82538,ORD00082538,20251021,20251027,5,
82539,ORD00082539,20251021,20251026,5,
82540,ORD00082540,20251021,20251025,5,
82541,ORD00082541,20251021,20251022,3,
82542,ORD00082542,20251021,20251022,5,
82543,ORD00082543,20251021,20251023,4,
82544,ORD00082544,20251021,20251028,5,
82545,ORD00082545,20251021,20251022,5,
82546,ORD00082546,20251021,20251024,3,
82547,ORD00082547,20251021,20251024,2,Follow-up required
82548,ORD00082548,20251021,20251025,4,
82549,ORD00082549,20251021,20251025,4,
82550,ORD00082550,20251021,20251022,3,
82551,ORD00082551,20251021,20251023,5,
82552,ORD00082552,20251021,20251027,4,
82553,ORD00082553,20251021,20251023,2,Follow-up required
82554,ORD00082554,20251021,20251025,3,
82555,ORD00082555,20251021,20251023,4,
82556,ORD00082556,20251021,20251028,4,
82557,ORD00082557,20251021,20251027,3,
82558,ORD00082558,20251021,20251028,3,
82559,ORD00082559,20251021,20251027,1,Follow-up required
82560,ORD00082560,20251021,20251024,5,
82561,ORD00082561,20251021,20251023,3,
82562,ORD00082562,20251021,20251025,5,
82563,ORD00082563,20251021,20251028,5,
82564,ORD00082564,20251021,20251026,3,
82565,ORD00082565,20251021,20251022,4,
82566,ORD00082566,20251021,20251026,4,
82567,ORD00082567,20251021,20251024,5,
82568,ORD00082568,20251021,20251027,4,
82569,ORD00082569,20251021,20251025,4,
82570,ORD00082570,20251021,20251027,4,
82571,ORD00082571,20251021,20251027,3,
82572,ORD00082572,20251021,20251027,3,
82573,ORD00082573,20251021,20251026,5,
82574,ORD00082574,20251021,20251024,2,Follow-up required
82575,ORD00082575,20251021,20251028,3,
82576,ORD00082576,20251021,20251023,4,
82577,ORD00082577,20251021,20251027,5,
82578,ORD00082578,20251021,20251023,5,
82579,ORD00082579,20251021,20251024,5,
82580,ORD00082580,20251021,20251023,4,
82581,ORD00082581,20251021,20251026,5,
82582,ORD00082582,20251021,20251025,4,
82583,ORD00082583,20251021,20251023,4,
82584,ORD00082584,20251021,20251023,3,
82585,ORD00082585,20251021,20251026,5,
82586,ORD00082586,20251021,20251022,4,
82587,ORD00082587,20251021,20251027,4,
82588,ORD00082588,20251021,20251022,2,Follow-up required
82589,ORD00082589,20251021,20251027,4,
82590,ORD00082590,20251021,20251023,5,
82591,ORD00082591,20251021,20251023,5,
82592,ORD00082592,20251021,20251025,5,
82593,ORD00082593,20251022,20251024,4,
82594,ORD00082594,20251022,20251023,2,Follow-up required
82595,ORD00082595,20251022,20251024,4,
82596,ORD00082596,20251022,20251025,4,
82597,ORD00082597,20251022,20251029,3,
82598,ORD00082598,20251022,20251029,4,
82599,ORD00082599,20251022,20251029,3,
82600,ORD00082600,20251022,20251027,5,
82601,ORD00082601,20251022,20251025,5,
82602,ORD00082602,20251022,20251028,3,
82603,ORD00082603,20251022,20251024,4,
82604,ORD00082604,20251022,20251023,4,
82605,ORD00082605,20251022,20251029,3,
82606,ORD00082606,20251022,20251029,5,
82607,ORD00082607,20251022,20251028,3,
82608,ORD00082608,20251022,20251025,4,
82609,ORD00082609,20251022,20251028,3,
82610,ORD00082610,20251022,20251026,5,
82611,ORD00082611,20251022,20251023,4,
82612,ORD00082612,20251022,20251026,5,
82613,ORD00082613,20251022,20251024,3,
82614,ORD00082614,20251022,20251023,1,Follow-up required
82615,ORD00082615,20251022,20251023,3,
82616,ORD00082616,20251022,20251025,5,
82617,ORD00082617,20251022,20251025,3,
82618,ORD00082618,20251022,20251028,3,
82619,ORD00082619,20251022,20251027,4,
82620,ORD00082620,20251022,20251025,3,
82621,ORD00082621,20251022,20251029,5,
82622,ORD00082622,20251022,20251025,3,
82623,ORD00082623,20251022,20251026,4,
82624,ORD00082624,20251022,20251028,4,
82625,ORD00082625,20251022,20251025,3,
82626,ORD00082626,20251022,20251025,3,
82627,ORD00082627,20251022,20251026,4,
82628,ORD00082628,20251022,20251028,3,
82629,ORD00082629,20251022,20251024,3,
82630,ORD00082630,20251022,20251026,1,Follow-up required
82631,ORD00082631,20251022,20251029,5,
82632,ORD00082632,20251022,20251024,1,Follow-up required
82633,ORD00082633,20251022,20251027,5,
82634,ORD00082634,20251022,20251028,1,Follow-up required
82635,ORD00082635,20251022,20251029,5,
82636,ORD00082636,20251022,20251027,4,
82637,ORD00082637,20251022,20251026,4,
82638,ORD00082638,20251022,20251028,2,Follow-up required
82639,ORD00082639,20251022,20251029,3,
82640,ORD00082640,20251022,20251027,4,
82641,ORD00082641,20251022,20251025,4,
82642,ORD00082642,20251022,20251026,4,
82643,ORD00082643,20251022,20251024,2,Follow-up required
82644,ORD00082644,20251022,20251026,4,
82645,ORD00082645,20251022,20251023,4,
82646,ORD00082646,20251022,20251027,2,Follow-up required
82647,ORD00082647,20251022,20251027,5,
82648,ORD00082648,20251022,20251027,5,
82649,ORD00082649,20251022,20251028,3,
82650,ORD00082650,20251022,20251026,4,
82651,ORD00082651,20251022,20251024,4,
82652,ORD00082652,20251022,20251027,2,Follow-up required
82653,ORD00082653,20251022,20251026,4,
82654,ORD00082654,20251022,20251026,3,
82655,ORD00082655,20251022,20251028,3,
82656,ORD00082656,20251022,20251028,5,
82657,ORD00082657,20251022,20251028,4,
82658,ORD00082658,20251022,20251028,2,Follow-up required
82659,ORD00082659,20251022,20251026,4,
82660,ORD00082660,20251022,20251024,5,
82661,ORD00082661,20251022,20251024,3,
82662,ORD00082662,20251022,20251024,4,
82663,ORD00082663,20251022,20251029,5,
82664,ORD00082664,20251022,20251027,5,
82665,ORD00082665,20251022,20251027,5,
82666,ORD00082666,20251022,20251025,5,
82667,ORD00082667,20251022,20251025,1,Follow-up required
82668,ORD00082668,20251022,20251025,2,Follow-up required
82669,ORD00082669,20251022,20251026,2,Follow-up required
82670,ORD00082670,20251022,20251023,1,Follow-up required
82671,ORD00082671,20251022,20251029,2,Follow-up required
82672,ORD00082672,20251022,20251029,5,
82673,ORD00082673,20251022,20251028,5,
82674,ORD00082674,20251022,20251029,3,
82675,ORD00082675,20251022,20251028,5,
82676,ORD00082676,20251022,20251028,4,
82677,ORD00082677,20251022,20251025,3,
82678,ORD00082678,20251022,20251024,4,
82679,ORD00082679,20251022,20251027,4,
82680,ORD00082680,20251022,20251024,1,Follow-up required
82681,ORD00082681,20251022,20251029,5,
82682,ORD00082682,20251022,20251028,4,
82683,ORD00082683,20251023,20251029,4,
82684,ORD00082684,20251023,20251029,5,
82685,ORD00082685,20251023,20251030,5,
82686,ORD00082686,20251023,20251030,4,
82687,ORD00082687,20251023,20251029,1,Follow-up required
82688,ORD00082688,20251023,20251026,3,
82689,ORD00082689,20251023,20251025,4,
82690,ORD00082690,20251023,20251025,5,
82691,ORD00082691,20251023,20251029,5,
82692,ORD00082692,20251023,20251024,1,Follow-up required
82693,ORD00082693,20251023,20251027,5,
82694,ORD00082694,20251023,20251030,3,
82695,ORD00082695,20251023,20251029,5,
82696,ORD00082696,20251023,20251028,2,Follow-up required
82697,ORD00082697,20251023,20251028,3,
82698,ORD00082698,20251023,20251024,4,
82699,ORD00082699,20251023,20251028,5,
82700,ORD00082700,20251023,20251026,3,
82701,ORD00082701,20251023,20251027,5,
82702,ORD00082702,20251023,20251025,5,
82703,ORD00082703,20251023,20251028,2,Follow-up required
82704,ORD00082704,20251023,20251029,5,
82705,ORD00082705,20251023,20251029,2,Follow-up required
82706,ORD00082706,20251023,20251024,3,
82707,ORD00082707,20251023,20251028,5,
82708,ORD00082708,20251023,20251025,3,
82709,ORD00082709,20251023,20251026,5,
82710,ORD00082710,20251023,20251028,4,
82711,ORD00082711,20251023,20251030,3,
82712,ORD00082712,20251023,20251030,5,
82713,ORD00082713,20251023,20251027,4,
82714,ORD00082714,20251023,20251027,5,
82715,ORD00082715,20251023,20251024,4,
82716,ORD00082716,20251023,20251027,3,
82717,ORD00082717,20251023,20251029,4,
82718,ORD00082718,20251023,20251025,2,Follow-up required
82719,ORD00082719,20251023,20251028,5,
82720,ORD00082720,20251023,20251029,4,
82721,ORD00082721,20251023,20251028,2,Follow-up required
82722,ORD00082722,20251023,20251024,5,
82723,ORD00082723,20251023,20251025,5,
82724,ORD00082724,20251023,20251025,5,
82725,ORD00082725,20251023,20251029,3,
82726,ORD00082726,20251023,20251027,5,
82727,ORD00082727,20251023,20251024,4,
82728,ORD00082728,20251023,20251027,4,
82729,ORD00082729,20251023,20251030,4,
82730,ORD00082730,20251023,20251026,4,
82731,ORD00082731,20251023,20251025,5,
82732,ORD00082732,20251023,20251030,5,
82733,ORD00082733,20251023,20251030,5,
82734,ORD00082734,20251023,20251028,4,
82735,ORD00082735,20251023,20251025,4,
82736,ORD00082736,20251023,20251024,1,Follow-up required
82737,ORD00082737,20251023,20251028,3,
82738,ORD00082738,20251023,20251030,3,
82739,ORD00082739,20251023,20251024,5,
82740,ORD00082740,20251023,20251025,5,
82741,ORD00082741,20251023,20251025,2,Follow-up required
82742,ORD00082742,20251023,20251028,4,
82743,ORD00082743,20251023,20251027,3,
82744,ORD00082744,20251023,20251027,3,
82745,ORD00082745,20251023,20251026,4,
82746,ORD00082746,20251023,20251027,4,
82747,ORD00082747,20251023,20251024,5,
82748,ORD00082748,20251023,20251029,3,
82749,ORD00082749,20251023,20251028,4,
82750,ORD00082750,20251023,20251027,4,
82751,ORD00082751,20251023,20251025,5,
82752,ORD00082752,20251023,20251030,4,
82753,ORD00082753,20251023,20251026,3,
82754,ORD00082754,20251023,20251030,3,
82755,ORD00082755,20251023,20251027,3,
82756,ORD00082756,20251023,20251029,5,
82757,ORD00082757,20251023,20251025,4,
82758,ORD00082758,20251023,20251026,3,
82759,ORD00082759,20251023,20251029,5,
82760,ORD00082760,20251023,20251025,3,
82761,ORD00082761,20251023,20251024,4,
82762,ORD00082762,20251023,20251027,1,Follow-up required
82763,ORD00082763,20251023,20251027,5,
82764,ORD00082764,20251023,20251030,5,
82765,ORD00082765,20251023,20251029,5,
82766,ORD00082766,20251023,20251026,3,
82767,ORD00082767,20251023,20251024,5,
82768,ORD00082768,20251023,20251025,3,
82769,ORD00082769,20251023,20251027,5,
82770,ORD00082770,20251023,20251024,3,
82771,ORD00082771,20251023,20251028,2,Follow-up required
82772,ORD00082772,20251023,20251029,5,
82773,ORD00082773,20251023,20251026,2,Follow-up required
82774,ORD00082774,20251024,20251026,4,
82775,ORD00082775,20251024,20251031,4,
82776,ORD00082776,20251024,20251030,5,
82777,ORD00082777,20251024,20251029,5,
82778,ORD00082778,20251024,20251030,5,
82779,ORD00082779,20251024,20251027,2,Follow-up required
82780,ORD00082780,20251024,20251031,5,
82781,ORD00082781,20251024,20251029,4,
82782,ORD00082782,20251024,20251029,3,
82783,ORD00082783,20251024,20251025,3,
82784,ORD00082784,20251024,20251031,5,
82785,ORD00082785,20251024,20251028,1,Follow-up required
82786,ORD00082786,20251024,20251026,5,
82787,ORD00082787,20251024,20251028,5,
82788,ORD00082788,20251024,20251025,3,
82789,ORD00082789,20251024,20251028,5,
82790,ORD00082790,20251024,20251027,3,
82791,ORD00082791,20251024,20251025,1,Follow-up required
82792,ORD00082792,20251024,20251027,4,
82793,ORD00082793,20251024,20251030,4,
82794,ORD00082794,20251024,20251025,3,
82795,ORD00082795,20251024,20251027,4,
82796,ORD00082796,20251024,20251027,4,
82797,ORD00082797,20251024,20251026,2,Follow-up required
82798,ORD00082798,20251024,20251029,4,
82799,ORD00082799,20251024,20251025,4,
82800,ORD00082800,20251024,20251026,3,
82801,ORD00082801,20251024,20251026,5,
82802,ORD00082802,20251024,20251029,2,Follow-up required
82803,ORD00082803,20251024,20251027,4,
82804,ORD00082804,20251024,20251029,3,
82805,ORD00082805,20251024,20251030,4,
82806,ORD00082806,20251024,20251025,5,
82807,ORD00082807,20251024,20251026,4,
82808,ORD00082808,20251024,20251030,2,Follow-up required
82809,ORD00082809,20251024,20251027,5,
82810,ORD00082810,20251024,20251031,4,
82811,ORD00082811,20251024,20251025,3,
82812,ORD00082812,20251024,20251025,4,
82813,ORD00082813,20251024,20251029,3,
82814,ORD00082814,20251024,20251030,5,
82815,ORD00082815,20251024,20251031,4,
82816,ORD00082816,20251024,20251027,4,
82817,ORD00082817,20251024,20251025,3,
82818,ORD00082818,20251024,20251030,5,
82819,ORD00082819,20251024,20251029,5,
82820,ORD00082820,20251024,20251030,5,
82821,ORD00082821,20251024,20251031,3,
82822,ORD00082822,20251024,20251025,5,
82823,ORD00082823,20251024,20251025,3,
82824,ORD00082824,20251024,20251030,1,Follow-up required
82825,ORD00082825,20251024,20251025,4,
82826,ORD00082826,20251024,20251031,4,
82827,ORD00082827,20251024,20251027,2,Follow-up required
82828,ORD00082828,20251024,20251027,4,
82829,ORD00082829,20251024,20251027,5,
82830,ORD00082830,20251024,20251027,3,
82831,ORD00082831,20251024,20251027,4,
82832,ORD00082832,20251024,20251028,4,
82833,ORD00082833,20251024,20251026,5,
82834,ORD00082834,20251024,20251028,5,
82835,ORD00082835,20251024,20251030,5,
82836,ORD00082836,20251024,20251031,4,
82837,ORD00082837,20251024,20251031,4,
82838,ORD00082838,20251024,20251025,4,
82839,ORD00082839,20251024,20251026,4,
82840,ORD00082840,20251024,20251026,4,
82841,ORD00082841,20251024,20251025,5,
82842,ORD00082842,20251024,20251025,4,
82843,ORD00082843,20251024,20251026,5,
82844,ORD00082844,20251024,20251031,2,Follow-up required
82845,ORD00082845,20251024,20251030,4,
82846,ORD00082846,20251024,20251026,3,
82847,ORD00082847,20251024,20251025,4,
82848,ORD00082848,20251024,20251029,5,
82849,ORD00082849,20251024,20251031,5,
82850,ORD00082850,20251024,20251025,1,Follow-up required
82851,ORD00082851,20251024,20251027,5,
82852,ORD00082852,20251024,20251031,5,
82853,ORD00082853,20251024,20251030,5,
82854,ORD00082854,20251024,20251029,4,
82855,ORD00082855,20251024,20251028,4,
82856,ORD00082856,20251024,20251030,3,
82857,ORD00082857,20251024,20251027,4,
82858,ORD00082858,20251024,20251027,2,Follow-up required
82859,ORD00082859,20251024,20251028,5,
82860,ORD00082860,20251024,20251029,4,
82861,ORD00082861,20251024,20251026,2,Follow-up required
82862,ORD00082862,20251024,20251028,5,
82863,ORD00082863,20251024,20251025,2,Follow-up required
82864,ORD00082864,20251024,20251031,5,
82865,ORD00082865,20251024,20251026,2,Follow-up required
82866,ORD00082866,20251024,20251031,5,
82867,ORD00082867,20251024,20251030,4,
82868,ORD00082868,20251024,20251027,5,
82869,ORD00082869,20251024,20251031,4,
82870,ORD00082870,20251024,20251025,3,
82871,ORD00082871,20251025,20251030,3,
82872,ORD00082872,20251025,20251026,5,
82873,ORD00082873,20251025,20251101,4,
82874,ORD00082874,20251025,20251101,5,
82875,ORD00082875,20251025,20251030,5,
82876,ORD00082876,20251025,20251028,4,
82877,ORD00082877,20251025,20251028,5,
82878,ORD00082878,20251025,20251030,4,
82879,ORD00082879,20251025,20251027,5,
82880,ORD00082880,20251025,20251030,5,
82881,ORD00082881,20251025,20251101,1,Follow-up required
82882,ORD00082882,20251025,20251027,5,
82883,ORD00082883,20251025,20251031,3,
82884,ORD00082884,20251025,20251101,5,
82885,ORD00082885,20251025,20251026,5,
82886,ORD00082886,20251025,20251027,5,
82887,ORD00082887,20251025,20251030,3,
82888,ORD00082888,20251025,20251029,4,
82889,ORD00082889,20251025,20251027,4,
82890,ORD00082890,20251025,20251027,4,
82891,ORD00082891,20251025,20251030,4,
82892,ORD00082892,20251025,20251101,5,
82893,ORD00082893,20251025,20251101,5,
82894,ORD00082894,20251025,20251031,2,Follow-up required
82895,ORD00082895,20251025,20251031,3,
82896,ORD00082896,20251025,20251029,3,
82897,ORD00082897,20251025,20251031,1,Follow-up required
82898,ORD00082898,20251025,20251028,4,
82899,ORD00082899,20251025,20251101,4,
82900,ORD00082900,20251025,20251026,4,
82901,ORD00082901,20251025,20251030,2,Follow-up required
82902,ORD00082902,20251025,20251026,4,
82903,ORD00082903,20251025,20251029,4,
82904,ORD00082904,20251025,20251031,5,
82905,ORD00082905,20251025,20251031,5,
82906,ORD00082906,20251025,20251028,4,
82907,ORD00082907,20251025,20251027,4,
82908,ORD00082908,20251025,20251101,1,Follow-up required
82909,ORD00082909,20251025,20251031,2,Follow-up required
82910,ORD00082910,20251025,20251028,5,
82911,ORD00082911,20251025,20251027,5,
82912,ORD00082912,20251025,20251027,1,Follow-up required
82913,ORD00082913,20251025,20251027,5,
82914,ORD00082914,20251025,20251029,4,
82915,ORD00082915,20251025,20251026,5,
82916,ORD00082916,20251025,20251031,4,
82917,ORD00082917,20251025,20251028,3,
82918,ORD00082918,20251025,20251031,4,
82919,ORD00082919,20251025,20251030,4,
82920,ORD00082920,20251025,20251027,5,
82921,ORD00082921,20251025,20251029,5,
82922,ORD00082922,20251025,20251030,5,
82923,ORD00082923,20251025,20251027,4,
82924,ORD00082924,20251025,20251029,4,
82925,ORD00082925,20251025,20251028,3,
82926,ORD00082926,20251025,20251026,5,
82927,ORD00082927,20251025,20251026,3,
82928,ORD00082928,20251025,20251027,5,
82929,ORD00082929,20251025,20251027,3,
82930,ORD00082930,20251025,20251028,3,
82931,ORD00082931,20251025,20251101,5,
82932,ORD00082932,20251025,20251101,5,
82933,ORD00082933,20251025,20251030,2,Follow-up required
82934,ORD00082934,20251025,20251030,4,
82935,ORD00082935,20251025,20251028,3,
82936,ORD00082936,20251025,20251030,5,
82937,ORD00082937,20251025,20251028,4,
82938,ORD00082938,20251025,20251026,1,Follow-up required
82939,ORD00082939,20251025,20251027,3,
82940,ORD00082940,20251025,20251030,3,
82941,ORD00082941,20251025,20251027,3,
82942,ORD00082942,20251025,20251029,4,
82943,ORD00082943,20251025,20251028,3,
82944,ORD00082944,20251025,20251030,4,
82945,ORD00082945,20251025,20251028,3,
82946,ORD00082946,20251025,20251101,4,
82947,ORD00082947,20251025,20251029,4,
82948,ORD00082948,20251025,20251031,4,
82949,ORD00082949,20251025,20251028,5,
82950,ORD00082950,20251025,20251101,4,
82951,ORD00082951,20251025,20251028,3,
82952,ORD00082952,20251025,20251028,5,
82953,ORD00082953,20251025,20251101,2,Follow-up required
82954,ORD00082954,20251025,20251029,5,
82955,ORD00082955,20251025,20251101,3,
82956,ORD00082956,20251025,20251030,4,
82957,ORD00082957,20251025,20251029,4,
82958,ORD00082958,20251025,20251101,5,
82959,ORD00082959,20251025,20251027,5,
82960,ORD00082960,20251025,20251029,3,
82961,ORD00082961,20251025,20251101,4,
82962,ORD00082962,20251026,20251101,3,
82963,ORD00082963,20251026,20251028,3,
82964,ORD00082964,20251026,20251028,2,Follow-up required
82965,ORD00082965,20251026,20251030,2,Follow-up required
82966,ORD00082966,20251026,20251102,5,
82967,ORD00082967,20251026,20251027,5,
82968,ORD00082968,20251026,20251102,4,
82969,ORD00082969,20251026,20251030,5,
82970,ORD00082970,20251026,20251031,5,
82971,ORD00082971,20251026,20251029,5,
82972,ORD00082972,20251026,20251028,3,
82973,ORD00082973,20251026,20251102,4,
82974,ORD00082974,20251026,20251101,3,
82975,ORD00082975,20251026,20251027,4,
82976,ORD00082976,20251026,20251102,3,
82977,ORD00082977,20251026,20251027,2,Follow-up required
82978,ORD00082978,20251026,20251102,2,Follow-up required
82979,ORD00082979,20251026,20251101,5,
82980,ORD00082980,20251026,20251101,1,Follow-up required
82981,ORD00082981,20251026,20251029,4,
82982,ORD00082982,20251026,20251031,5,
82983,ORD00082983,20251026,20251027,4,
82984,ORD00082984,20251026,20251101,5,
82985,ORD00082985,20251026,20251027,3,
82986,ORD00082986,20251026,20251028,4,
82987,ORD00082987,20251026,20251102,5,
82988,ORD00082988,20251026,20251101,1,Follow-up required
82989,ORD00082989,20251026,20251029,3,
82990,ORD00082990,20251026,20251102,2,Follow-up required
82991,ORD00082991,20251026,20251031,4,
82992,ORD00082992,20251026,20251027,5,
82993,ORD00082993,20251026,20251029,5,
82994,ORD00082994,20251026,20251030,3,
82995,ORD00082995,20251026,20251102,1,Follow-up required
82996,ORD00082996,20251026,20251030,2,Follow-up required
82997,ORD00082997,20251026,20251101,5,
82998,ORD00082998,20251026,20251101,3,
82999,ORD00082999,20251026,20251102,3,
83000,ORD00083000,20251026,20251031,5,
83001,ORD00083001,20251026,20251031,2,Follow-up required
83002,ORD00083002,20251026,20251101,3,
83003,ORD00083003,20251026,20251029,2,Follow-up required
83004,ORD00083004,20251026,20251028,5,
83005,ORD00083005,20251026,20251031,3,
83006,ORD00083006,20251026,20251028,3,
83007,ORD00083007,20251026,20251030,4,
83008,ORD00083008,20251026,20251028,1,Follow-up required
83009,ORD00083009,20251026,20251031,4,
83010,ORD00083010,20251026,20251027,4,
83011,ORD00083011,20251026,20251027,3,
83012,ORD00083012,20251026,20251102,4,
83013,ORD00083013,20251026,20251102,5,
83014,ORD00083014,20251026,20251030,5,
83015,ORD00083015,20251026,20251028,5,
83016,ORD00083016,20251026,20251028,5,
83017,ORD00083017,20251026,20251101,5,
83018,ORD00083018,20251026,20251101,3,
83019,ORD00083019,20251026,20251102,5,
83020,ORD00083020,20251026,20251030,4,
83021,ORD00083021,20251026,20251028,4,
83022,ORD00083022,20251026,20251101,5,
83023,ORD00083023,20251026,20251031,3,
83024,ORD00083024,20251026,20251029,3,
83025,ORD00083025,20251026,20251028,5,
83026,ORD00083026,20251026,20251027,4,
83027,ORD00083027,20251026,20251102,2,Follow-up required
83028,ORD00083028,20251026,20251031,2,Follow-up required
83029,ORD00083029,20251026,20251031,4,
83030,ORD00083030,20251026,20251029,5,
83031,ORD00083031,20251026,20251027,5,
83032,ORD00083032,20251026,20251030,4,
83033,ORD00083033,20251026,20251030,3,
83034,ORD00083034,20251026,20251101,5,
83035,ORD00083035,20251026,20251027,5,
83036,ORD00083036,20251026,20251102,4,
83037,ORD00083037,20251026,20251102,2,Follow-up required
83038,ORD00083038,20251026,20251029,4,
83039,ORD00083039,20251026,20251029,2,Follow-up required
83040,ORD00083040,20251026,20251028,4,
83041,ORD00083041,20251026,20251027,3,
83042,ORD00083042,20251026,20251030,4,
83043,ORD00083043,20251026,20251028,4,
83044,ORD00083044,20251026,20251031,4,
83045,ORD00083045,20251026,20251029,5,
83046,ORD00083046,20251026,20251027,4,
83047,ORD00083047,20251026,20251030,3,
83048,ORD00083048,20251026,20251030,4,
83049,ORD00083049,20251026,20251101,5,
83050,ORD00083050,20251026,20251101,5,
83051,ORD00083051,20251026,20251101,3,
83052,ORD00083052,20251026,20251027,3,
83053,ORD00083053,20251027,20251031,4,
83054,ORD00083054,20251027,20251031,4,
83055,ORD00083055,20251027,20251102,5,
83056,ORD00083056,20251027,20251102,4,
83057,ORD00083057,20251027,20251101,5,
83058,ORD00083058,20251027,20251102,4,
83059,ORD00083059,20251027,20251028,2,Follow-up required
83060,ORD00083060,20251027,20251102,5,
83061,ORD00083061,20251027,20251103,3,
83062,ORD00083062,20251027,20251101,4,
83063,ORD00083063,20251027,20251102,5,
83064,ORD00083064,20251027,20251030,5,
83065,ORD00083065,20251027,20251028,3,
83066,ORD00083066,20251027,20251031,4,
83067,ORD00083067,20251027,20251029,4,
83068,ORD00083068,20251027,20251031,4,
83069,ORD00083069,20251027,20251031,5,
83070,ORD00083070,20251027,20251028,5,
83071,ORD00083071,20251027,20251031,5,
83072,ORD00083072,20251027,20251103,5,
83073,ORD00083073,20251027,20251029,3,
83074,ORD00083074,20251027,20251028,4,
83075,ORD00083075,20251027,20251029,4,
83076,ORD00083076,20251027,20251031,4,
83077,ORD00083077,20251027,20251030,2,Follow-up required
83078,ORD00083078,20251027,20251028,3,
83079,ORD00083079,20251027,20251030,3,
83080,ORD00083080,20251027,20251029,4,
83081,ORD00083081,20251027,20251030,3,
83082,ORD00083082,20251027,20251030,4,
83083,ORD00083083,20251027,20251101,4,
83084,ORD00083084,20251027,20251101,4,
83085,ORD00083085,20251027,20251102,4,
83086,ORD00083086,20251027,20251030,4,
83087,ORD00083087,20251027,20251030,4,
83088,ORD00083088,20251027,20251101,4,
83089,ORD00083089,20251027,20251028,2,Follow-up required
83090,ORD00083090,20251027,20251102,4,
83091,ORD00083091,20251027,20251031,3,
83092,ORD00083092,20251027,20251103,1,Follow-up required
83093,ORD00083093,20251027,20251030,1,Follow-up required
83094,ORD00083094,20251027,20251028,3,
83095,ORD00083095,20251027,20251031,4,
83096,ORD00083096,20251027,20251030,4,
83097,ORD00083097,20251027,20251030,5,
83098,ORD00083098,20251027,20251029,4,
83099,ORD00083099,20251027,20251031,4,
83100,ORD00083100,20251027,20251101,1,Follow-up required
83101,ORD00083101,20251027,20251028,3,
83102,ORD00083102,20251027,20251031,4,
83103,ORD00083103,20251027,20251028,3,
83104,ORD00083104,20251027,20251101,4,
83105,ORD00083105,20251027,20251029,4,
83106,ORD00083106,20251027,20251029,3,
83107,ORD00083107,20251027,20251103,4,
83108,ORD00083108,20251027,20251031,2,Follow-up required
83109,ORD00083109,20251027,20251029,5,
83110,ORD00083110,20251027,20251029,1,Follow-up required
83111,ORD00083111,20251027,20251028,1,Follow-up required
83112,ORD00083112,20251027,20251030,5,
83113,ORD00083113,20251027,20251028,4,
83114,ORD00083114,20251027,20251101,3,
83115,ORD00083115,20251027,20251031,4,
83116,ORD00083116,20251027,20251031,4,
83117,ORD00083117,20251027,20251029,3,
83118,ORD00083118,20251027,20251030,5,
83119,ORD00083119,20251027,20251030,4,
83120,ORD00083120,20251027,20251029,3,
83121,ORD00083121,20251027,20251028,5,
83122,ORD00083122,20251027,20251101,3,
83123,ORD00083123,20251027,20251029,2,Follow-up required
83124,ORD00083124,20251027,20251030,2,Follow-up required
83125,ORD00083125,20251027,20251030,2,Follow-up required
83126,ORD00083126,20251027,20251029,3,
83127,ORD00083127,20251027,20251101,4,
83128,ORD00083128,20251027,20251102,4,
83129,ORD00083129,20251027,20251030,5,
83130,ORD00083130,20251027,20251103,4,
83131,ORD00083131,20251027,20251030,4,
83132,ORD00083132,20251027,20251103,4,
83133,ORD00083133,20251027,20251029,5,
83134,ORD00083134,20251027,20251028,3,
83135,ORD00083135,20251027,20251029,5,
83136,ORD00083136,20251027,20251029,3,
83137,ORD00083137,20251027,20251028,3,
83138,ORD00083138,20251027,20251103,3,
83139,ORD00083139,20251027,20251031,4,
83140,ORD00083140,20251027,20251028,5,
83141,ORD00083141,20251027,20251103,3,
83142,ORD00083142,20251027,20251103,4,
83143,ORD00083143,20251027,20251102,3,
83144,ORD00083144,20251027,20251028,4,
